21117071,0,28.04,household,1711419987
33967198,1,508.51,household,1711423197
19039684,0,259.85,factory,1711433271
9626921,0,269.24,office,1711453167
37043856,3,69.92,streetLight,1711488890
5423978,2,337.52,streetLight,1711714893
25951693,3,485.71,streetLight,1711724755
31725544,2,524.03,factory,1711783050
5414544,1,430.49,household,1711868927
6128902,1,524.08,office,1711885116
29775997,0,227.28,household,1711902158
32195434,3,284.71,household,1711939736
38941948,2,508.97,household,1711986569
18253769,2,54.93,streetLight,1712030293
38143153,2,83.17,household,1712045308
25510228,2,285.79,factory,1712114058
28952859,2,360.59,household,1712152913
7159935,3,376.32,factory,1712214220
36169549,2,289.98,office,1712397011
38949323,1,177.89,office,1712409664
34057142,1,324.16,office,1712446930
1244591,0,599.95,factory,1712502074
41481040,1,194.42,household,1712509102
5912615,2,487.61,household,1712584106
16269288,1,419.21,office,1712592188
18939292,0,7.45,factory,1712637609
36377006,1,441.44,household,1712685065
39200565,1,170.2,factory,1712775279
584353,3,275.22,office,1712778078
41137859,0,458.03,office,1712780588
11648415,3,247.93,factory,1712835103
38980847,1,460.1,office,1712839268
806555,2,377.27,household,1712846719
4220567,3,138.23,streetLight,1712864929
1007896,1,538.99,streetLight,1712986870
1191019,3,457.94,streetLight,1712994539
25316311,3,53.39,office,1713002775
21412338,1,567.23,factory,1713062744
22222414,2,328.03,streetLight,1713097808
42180790,1,30.96,household,1713141442
17110100,2,309.07,household,1713147748
89637,0,462.25,streetLight,1713192840
8925096,0,480.13,household,1713200874
8492980,1,478.09,office,1713218081
3292694,0,257.8,streetLight,1713221929
25300724,0,515.13,streetLight,1713268681
24573262,1,409.13,streetLight,1713302773
20119489,1,365.0,factory,1713311714
42245108,1,393.48,streetLight,1713322634
12370901,0,141.35,office,1713345826
6872724,1,3.27,household,1713385033
23957800,0,581.33,household,1713385997
2468710,1,284.8,factory,1713472118
22882648,2,98.4,streetLight,1713542931
38058263,3,590.68,household,1713555616
577348,0,578.42,factory,1713594537
9231102,3,186.56,office,1713610211
11329901,2,408.16,streetLight,1713644944
29774026,0,330.49,office,1713682841
40347791,2,445.82,office,1713727116
33392156,2,236.43,streetLight,1713762433
4609004,1,362.66,factory,1713799567
40483669,2,334.57,office,1713810671
28183305,0,486.37,household,1713860077
9563105,2,236.06,streetLight,1713863925
18601585,2,174.36,household,1713917712
39801212,0,269.76,office,1713918022
35848464,1,466.01,household,1713949081
31287338,0,68.6,office,1713959925
1436888,2,333.23,office,1713975748
12756870,0,172.06,factory,1714042001
37791445,3,205.63,household,1714053711
40651480,1,403.68,household,1714067196
36917447,2,147.09,household,1714084613
25908053,2,93.73,factory,1714129087
2644028,1,249.56,office,1714153239
1146014,3,370.98,streetLight,1714187872
6007913,0,405.92,office,1714299867
4377303,3,314.25,household,1714307019
28288926,1,98.0,streetLight,1714313676
7236057,2,163.23,streetLight,1714335518
28179060,2,442.05,factory,1714356490
24376731,0,314.91,factory,1714372283
8241803,1,109.83,office,1714381858
39737202,1,569.08,factory,1714385357
9147669,0,160.15,factory,1714444398
8372602,2,60.66,streetLight,1714446528
6317243,3,187.5,streetLight,1714470756
3422551,3,138.19,factory,1714645501
3602597,1,378.54,streetLight,1714646708
18942751,0,154.39,household,1714700385
28995423,3,364.11,household,1714700648
4446841,2,539.6,streetLight,1714736151
14926983,3,473.21,office,1714770246
6619360,3,49.55,office,1714783174
853479,2,61.25,factory,1714825250
30078810,0,238.98,household,1714841858
14205540,3,492.72,streetLight,1714853274
21480901,2,24.62,office,1714853956
10197699,3,124.8,office,1714860600
27645269,3,441.72,factory,1714869321
19891134,0,317.01,streetLight,1715029658
22517791,1,248.17,factory,1715037820
19714661,0,527.1,streetLight,1715040231
9142453,1,94.78,office,1715068621
24033963,0,196.47,household,1715159905
20998317,0,149.36,streetLight,1715261950
39580400,0,52.88,household,1715285854
40751023,1,101.1,household,1715342396
38882510,3,54.1,factory,1715367782
33354604,2,304.29,office,1715376914
13109887,0,482.3,factory,1715389615
8169985,2,289.02,household,1715392164
37842532,0,263.1,streetLight,1715398781
40394770,0,502.25,household,1715470093
29539265,3,420.76,office,1715668950
3730698,2,493.25,streetLight,1715677815
38701882,0,64.02,factory,1715808042
11004306,2,13.4,streetLight,1715848399
444040,2,147.53,factory,1715952607
28459967,0,454.98,household,1715954780
33293178,0,353.27,office,1715976028
23603162,3,396.09,factory,1715979239
15386110,1,115.04,factory,1715985461
12423633,2,549.37,office,1715999299
24014328,0,280.36,office,1716041271
42363702,3,91.77,office,1716119112
8866614,1,93.82,factory,1716184068
3492057,2,507.33,office,1716185094
33466010,3,306.09,factory,1716212955
37603112,3,229.32,household,1716220302
2675025,0,42.24,office,1716225742
36686359,2,159.33,factory,1716232006
37814713,3,577.83,office,1716239796
9644096,0,348.32,household,1716247149
15710824,2,365.39,streetLight,1716283510
20308778,1,246.84,factory,1716310197
17491131,1,229.54,office,1716327677
10942679,3,354.86,office,1716388422
29163180,0,297.2,factory,1716399990
20556343,3,374.64,office,1716400856
35276590,3,149.29,factory,1716415028
36514682,3,341.21,office,1716478377
5242631,1,325.02,streetLight,1716554996
14366908,3,469.39,factory,1716562604
32966277,1,267.95,streetLight,1716607449
18781006,0,9.07,office,1716669073
16814892,1,536.1,streetLight,1716679866
7434703,2,5.63,office,1716693882
10746904,3,519.51,factory,1716701709
5637740,2,393.72,factory,1716717433
5651184,2,259.19,factory,1716733472
8870845,0,262.44,streetLight,1716740733
37011135,2,212.72,office,1716791037
3647180,0,58.65,streetLight,1716878720
15062226,1,167.52,office,1716917136
23433179,3,181.37,factory,1716949648
42133440,1,493.2,factory,1716952241
4951523,0,441.53,household,1717022206
2668138,2,528.94,factory,1717088923
3304787,0,36.97,factory,1717125859
9252765,2,497.47,streetLight,1717129229
29005518,2,583.81,factory,1717133846
2828373,3,319.72,office,1717142471
9046304,2,270.47,streetLight,1717147456
13949448,3,242.76,office,1717171402
25159904,0,33.4,factory,1717261894
37279527,2,129.7,factory,1717275198
31756806,2,583.03,streetLight,1717339269
27914552,1,322.2,household,1717396832
13379416,0,521.93,factory,1717420244
42061974,0,466.68,office,1717429996
34883222,2,271.4,office,1717431631
3706865,3,449.14,household,1717435739
30985892,0,153.53,household,1717505238
16686800,0,73.22,office,1717534925
4343551,3,7.58,factory,1717597267
26076786,3,495.84,streetLight,1717645144
27520769,3,101.18,streetLight,1717651566
37651987,0,114.01,factory,1717660287
32536679,3,446.1,factory,1717742864
29997888,1,326.77,office,1717842931
11148024,2,342.14,office,1717850540
35109716,3,175.15,office,1717886368
31960692,3,281.28,office,1718043287
26835191,1,284.2,streetLight,1718071851
12839550,2,43.18,streetLight,1718094491
10300213,0,35.19,factory,1718118176
28138440,1,508.82,household,1718166798
39796825,2,532.58,office,1718218202
34664197,0,430.09,factory,1718221829
3592587,2,557.04,streetLight,1718233761
17976104,3,281.99,factory,1718277339
6768076,1,70.62,streetLight,1718304695
37585771,1,590.02,factory,1718347162
17619690,3,329.66,factory,1718372750
24055615,1,378.71,office,1718377345
11243826,1,71.83,household,1718382001
11148936,0,4.09,office,1718398459
9627323,3,265.1,streetLight,1718410493
20198117,2,25.19,household,1718412515
26739672,2,248.63,streetLight,1718499046
4698511,1,454.72,factory,1718570200
6974616,3,406.79,household,1718578288
33939582,1,473.57,household,1718657280
13268995,1,315.61,streetLight,1718719784
11448003,3,382.35,streetLight,1718757285
14042883,2,67.59,office,1718873187
39548581,1,205.95,streetLight,1718898843
41255815,0,588.56,factory,1718917766
30089396,3,334.03,household,1718976784
28240821,3,107.95,household,1718989819
10530486,2,267.09,office,1719035190
17161086,3,99.62,office,1719056631
41900079,1,571.07,office,1719111874
15391598,0,581.25,office,1719186859
11622078,1,104.31,factory,1719255853
37528340,2,361.4,office,1719256196
41000536,2,578.34,streetLight,1719286803
10464226,1,281.05,factory,1719331249
11448128,2,39.04,streetLight,1719358297
23113779,2,333.53,factory,1719360790
33346125,0,20.63,streetLight,1719375142
11646367,0,478.8,office,1719375529
38068983,3,212.32,streetLight,1719378050
9962797,2,103.56,streetLight,1719386846
14896555,1,275.86,factory,1719407371
20081784,3,526.13,office,1719409244
17502606,1,454.15,household,1719410515
34920366,3,327.39,factory,1719426397
13545236,2,223.68,streetLight,1719513391
13332012,1,176.14,household,1719554090
14309624,0,36.15,factory,1719587081
24367515,0,402.02,factory,1719609872
24949277,0,405.81,streetLight,1719646234
8351975,2,18.71,office,1719663455
35416114,0,391.88,streetLight,1719670338
11907363,1,419.67,factory,1719752367
2259536,1,400.84,household,1719785671
5016347,2,329.66,factory,1719816633
7137987,0,245.12,factory,1719821257
4570993,3,509.27,streetLight,1719856544
6911014,3,403.29,streetLight,1719876167
7546542,3,212.39,household,1719898274
25820230,2,154.69,household,1719916666
36977284,0,510.21,household,1719950446
19887552,2,578.4,office,1720006269
21635666,2,166.54,household,1720033040
41027591,3,262.6,streetLight,1720058551
6180822,3,88.0,streetLight,1720076982
40047531,3,131.59,household,1720145299
40104922,0,303.48,factory,1720183644
36769874,2,503.71,office,1720206024
10665636,3,99.17,household,1720235539
21133608,1,577.41,household,1720279178
34591364,3,497.88,household,1720298053
4150878,1,321.75,factory,1720307289
2927270,2,361.72,streetLight,1720365060
14151604,2,75.97,factory,1720380288
5611855,2,453.5,household,1720387186
34931616,3,41.2,office,1720418741
26615416,2,363.48,streetLight,1720423473
40418190,2,39.06,office,1720466258
17945812,0,61.62,office,1720509012
18427734,3,532.78,office,1720537942
36305577,0,276.84,factory,1720620582
31883170,1,184.4,streetLight,1720679382
29034640,3,383.23,office,1720762404
12986606,3,429.1,factory,1720792554
32220436,2,508.11,household,1720798987
26821085,0,217.96,factory,1720799790
33841831,2,187.95,streetLight,1720817620
12334849,2,562.64,office,1720917099
24602938,3,203.66,household,1720955376
36359941,3,79.6,streetLight,1721086920
21269296,3,427.84,office,1721087924
35486032,3,282.86,household,1721158535
24667153,0,28.74,household,1721194552
37903495,0,248.71,office,1721228626
8686697,0,435.77,office,1721312828
26782460,0,578.46,household,1721325190
15163140,3,535.38,household,1721385356
759285,2,35.41,streetLight,1721410791
7101046,3,299.18,household,1721412211
7858084,2,458.13,office,1721422793
11107977,0,123.58,factory,1721439395
13282432,1,118.7,household,1721503905
29920450,2,185.09,factory,1721577812
35132469,2,2.77,factory,1721611753
40817543,0,532.57,factory,1721656504
26802439,2,395.15,household,1721729713
28005837,2,416.36,household,1721873693
10338197,0,437.43,household,1721876454
4503370,0,468.53,household,1721889458
28743420,2,425.72,streetLight,1721903877
28142082,1,209.98,factory,1721932746
8262367,3,5.72,streetLight,1722092906
42121999,0,433.64,factory,1722105612
27326263,3,522.57,streetLight,1722159027
40964519,3,47.07,office,1722168861
30922871,1,299.26,streetLight,1722174797
20564350,2,412.08,office,1722319526
9241265,3,471.18,factory,1722582976
41926585,0,308.75,household,1722584299
14565300,3,220.89,factory,1722612209
6687379,0,389.59,household,1722645195
27547573,3,356.84,office,1722674333
24187186,3,485.15,factory,1722795367
10694707,0,200.19,factory,1722805978
39971201,0,436.0,household,1722855180
6761734,0,291.53,household,1722855367
26906097,0,71.78,streetLight,1722857527
38995884,2,516.05,office,1722927598
17956978,0,312.81,streetLight,1723000895
6462047,3,503.3,streetLight,1723069355
31599981,2,546.54,factory,1723080439
20023706,3,228.2,streetLight,1723121926
20518989,1,78.87,office,1723125931
36135697,1,246.26,factory,1723137818
40583448,0,208.61,office,1723183574
23353065,2,215.98,streetLight,1723288256
10954430,3,260.29,streetLight,1723307434
40999941,0,590.99,factory,1723331561
37902812,1,129.55,streetLight,1723388188
40687051,1,67.02,factory,1723390227
33550366,3,219.11,factory,1723396013
10281105,3,32.59,office,1723414812
18896146,3,591.36,streetLight,1723456123
7151725,1,98.36,streetLight,1723540128
31243253,2,321.82,streetLight,1723624346
41117822,3,535.12,household,1723661851
19705784,1,0.27,household,1723664999
25116079,1,273.9,streetLight,1723673030
35372127,1,450.62,office,1723703547
9937561,2,446.68,household,1723756006
5455742,1,405.9,office,1723768444
14304189,1,174.9,household,1723798417
3994946,3,467.8,factory,1723810356
38190528,3,203.92,streetLight,1723858851
8093971,2,51.92,household,1723875906
16964249,3,358.2,office,1723897584
4010797,2,152.39,streetLight,1723918157
3489860,2,44.0,office,1723922428
41223068,2,502.04,office,1723943435
27431982,1,192.91,household,1724075443
37088070,3,128.22,streetLight,1724078320
23917409,2,406.47,streetLight,1724124438
23240173,3,201.41,factory,1724238854
14796751,1,93.58,factory,1724311981
2240407,2,90.13,streetLight,1724345028
34545997,1,204.84,household,1724345362
18184466,0,16.74,streetLight,1724348047
3969986,0,5.48,office,1724422673
41377486,2,97.93,factory,1724501523
34493080,2,75.42,household,1724533229
32010292,2,214.03,factory,1724543406
28052841,0,80.85,household,1724560697
36774178,0,240.02,factory,1724561763
11282595,2,522.86,factory,1724568085
5799605,0,10.14,factory,1724614836
28153548,1,564.71,factory,1724629951
12111621,3,556.44,household,1724658781
9975330,3,399.76,streetLight,1724743175
41093529,1,307.23,office,1724744588
16937464,1,375.41,office,1724773273
29675801,2,515.12,factory,1724842700
10541472,1,480.68,household,1724843208
34202792,2,263.47,factory,1724844923
11550818,0,452.88,streetLight,1724915805
35419615,1,426.81,streetLight,1724921502
27133352,2,188.71,factory,1724932882
826341,1,470.63,office,1724964002
24384527,2,486.53,factory,1724985038
3635453,2,365.47,factory,1725056333
20289311,1,362.07,household,1725067000
37194048,1,448.54,streetLight,1725152964
19067014,0,568.26,household,1725181137
21862165,0,397.62,household,1725210895
12875497,3,334.37,factory,1725216660
7237832,3,546.57,household,1725231593
31422262,1,477.68,office,1725273917
14593046,3,308.8,household,1725275379
14461581,2,147.65,household,1725310116
27140555,3,155.59,office,1725313716
8181392,1,355.46,streetLight,1725338279
16752751,2,557.27,household,1725396476
31980196,3,143.65,factory,1725407524
18063623,1,464.02,streetLight,1725439982
4055891,2,455.67,household,1725491487
31894113,1,181.97,office,1725493024
5686647,2,287.88,factory,1725506735
18768137,0,103.5,office,1725578465
2645046,0,559.99,household,1725584603
27020101,2,4.67,household,1725643551
29931758,0,376.94,office,1725683165
9300039,1,560.58,office,1725694101
28220980,3,571.13,streetLight,1725774144
820071,3,579.22,factory,1725838586
4518701,2,273.94,office,1725915393
22289026,1,66.92,streetLight,1726025382
2109783,1,213.14,household,1726027901
13603615,0,408.23,streetLight,1726035794
8923186,1,361.9,household,1726089820
27283347,2,441.11,factory,1726160898
29092266,2,200.02,factory,1726193986
34183127,1,529.22,factory,1726206564
14198695,3,581.67,office,1726230234
12944714,0,168.65,streetLight,1726276185
39782133,1,280.86,streetLight,1726308077
13487145,0,248.85,streetLight,1726365180
14026624,2,292.6,streetLight,1726475022
7993982,3,545.99,office,1726539688
6931959,0,127.43,streetLight,1726601388
31445703,0,55.2,factory,1726654648
21923668,1,108.23,streetLight,1726736069
42222450,3,438.06,factory,1726764179
36292210,2,195.62,streetLight,1726805760
4538734,0,500.13,household,1726826151
19915599,3,183.39,office,1726834198
37323119,3,252.67,office,1726940058
41255675,3,433.02,office,1726974309
38112648,3,273.25,household,1727002101
27071707,2,1.79,streetLight,1727079182
25094956,3,207.29,office,1727084118
9311166,3,307.64,streetLight,1727088795
6726571,3,11.06,factory,1727181217
41489491,0,239.11,factory,1727241324
21537911,0,346.41,factory,1727256479
17492457,2,90.26,streetLight,1727265249
22725184,2,292.3,factory,1727286310
15784309,1,570.03,household,1727317102
32595707,2,454.75,streetLight,1727322708
42607283,2,246.25,household,1727333589
20113367,1,111.36,office,1727350874
41956794,1,533.56,factory,1727372961
14792208,3,110.61,household,1727461459
33509,3,477.49,streetLight,1727527832
25927714,0,54.17,office,1727622610
27295017,3,206.84,household,1727660656
33140651,3,258.24,household,1727697986
39536633,3,188.71,streetLight,1727707931
3682163,0,15.11,factory,1727747789
29520721,2,77.64,streetLight,1727835308
3373037,1,480.11,factory,1727844184
37547855,0,99.03,household,1727909645
40192617,0,166.31,factory,1727911088
22521808,0,436.88,household,1727946968
4163196,0,215.16,household,1727949657
16051024,1,138.77,household,1727970127
15305866,0,212.99,office,1727974723
26033366,0,173.04,household,1728011159
8833351,3,396.06,streetLight,1728015621
7590528,0,574.76,streetLight,1728051440
37838641,1,305.74,factory,1728059563
27187424,2,386.4,household,1728119178
40377980,3,416.8,household,1728218674
8360667,2,135.15,household,1728233358
19590851,0,360.39,office,1728320312
8347995,1,434.78,factory,1728440031
24151117,1,505.2,office,1728503096
5236439,1,254.16,office,1728540480
8490889,2,286.68,household,1728555726
9738527,1,247.74,household,1728598904
35762909,0,427.15,household,1728685909
36888261,3,393.03,office,1728762728
29347506,2,387.34,factory,1728835348
24931538,2,186.43,household,1728837367
26081883,3,470.06,household,1728850990
5524691,0,3.84,office,1728867896
27524014,1,328.35,household,1728900850
8278680,2,555.6,factory,1728902064
27512246,3,575.17,household,1728920130
1249409,3,559.87,office,1728922706
22203673,3,155.4,factory,1728963385
6573219,2,340.8,office,1729028548
20080005,0,223.76,office,1729032826
19325622,0,208.3,factory,1729145076
16440172,2,354.14,office,1729165425
23034025,3,289.69,office,1729170645
20453329,1,364.08,streetLight,1729182358
1705039,0,54.07,office,1729204487
24995799,2,473.01,streetLight,1729279247
1163179,0,413.97,household,1729279667
29624611,1,305.67,household,1729348263
34178570,2,173.0,streetLight,1729395453
21189754,3,536.89,factory,1729492788
14774895,3,419.84,factory,1729553279
31605036,3,255.25,office,1729636346
37514682,3,113.23,household,1729677570
18137154,3,573.67,office,1729751736
24562642,0,589.54,streetLight,1729780338
7814294,0,21.16,streetLight,1729818752
4283587,1,187.19,streetLight,1729819224
19739677,1,580.91,factory,1729835391
42096905,0,322.06,streetLight,1729837018
3899108,3,594.75,factory,1729872719
19088556,0,359.82,office,1729964633
40549725,0,259.8,household,1729993762
36821320,1,449.39,household,1729997341
11706244,3,487.22,office,1730018324
2187531,3,183.45,streetLight,1730036175
11888432,0,453.38,factory,1730039107
30101334,0,71.58,household,1730051399
8375834,3,414.09,factory,1730052230
39046256,1,464.59,household,1730070796
6335373,3,474.99,household,1730106508
28870501,1,545.52,household,1730179359
37859067,0,454.47,household,1730195305
7468814,3,526.52,factory,1730257064
6733056,3,10.89,office,1730324036
29925477,3,560.95,streetLight,1730344005
9729006,2,186.46,factory,1730367109
27597567,1,175.36,household,1730454887
10085877,2,275.38,household,1730515036
27635392,1,379.99,factory,1730576499
25346544,0,133.8,office,1730615556
514871,0,489.44,household,1730666778
3654277,3,531.02,streetLight,1730782392
27985479,0,575.37,office,1730845355
40083944,3,245.37,office,1730846029
38287205,2,266.43,streetLight,1730989313
12669334,1,146.82,office,1731012546
21862530,2,540.73,office,1731135426
31963329,3,2.58,factory,1731144752
12277289,3,577.54,factory,1731223404
24686723,3,599.61,factory,1731232368
6500656,2,20.56,office,1731247998
31847672,2,368.38,factory,1731335696
24601969,1,263.13,office,1731338137
19437870,3,405.73,factory,1731374928
29768062,2,589.48,office,1731375143
19851436,0,533.83,office,1731405948
25726714,0,32.22,household,1731425370
16934547,1,367.17,streetLight,1731470229
34183560,1,460.7,household,1731544546
31006855,0,577.23,factory,1731571860
23983685,1,456.7,office,1731587667
26253845,0,176.85,factory,1731594587
29603092,2,465.03,office,1731612714
9010009,1,98.45,streetLight,1731671511
35733332,3,289.02,factory,1731673690
8024692,0,127.34,factory,1731787527
40217014,0,57.04,streetLight,1731809980
21641913,2,62.02,factory,1731822969
24278635,0,61.67,streetLight,1731882369
29608014,3,265.69,office,1731898784
37584729,1,141.47,factory,1731899402
20827935,3,145.3,office,1731903048
27318375,2,238.32,household,1732034083
33048213,3,382.81,factory,1732072989
41662008,1,416.0,office,1732079210
15202511,0,396.88,household,1732119176
7369875,2,386.82,household,1732130591
37974218,2,570.07,factory,1732188566
23126606,2,63.94,factory,1732220793
31667528,1,284.39,household,1732256862
25805073,3,340.85,streetLight,1732332407
36314664,0,109.87,streetLight,1732392194
11930864,2,426.75,factory,1732414780
14827972,0,293.46,factory,1732426595
9543668,0,62.92,household,1732469453
10891269,0,272.54,office,1732475200
42684789,0,429.33,streetLight,1732575059
42576354,1,212.75,factory,1732628031
34934777,3,144.67,factory,1732637760
34990320,2,246.4,household,1732701518
15774405,2,364.96,factory,1732738395
18776627,3,2.59,factory,1732821154
25407218,3,317.83,streetLight,1732836821
5565018,0,31.79,factory,1732853704
8896850,0,133.43,office,1732875480
24103196,3,25.65,office,1732881867
11588163,1,507.18,factory,1732890261
33939065,1,25.11,office,1732896369
16369387,0,259.01,streetLight,1732991440
9478240,3,230.45,household,1733005684
14067214,2,349.71,office,1733026350
18652781,3,423.83,household,1733038098
24663170,0,477.03,office,1733048493
20142913,2,124.67,office,1733054743
11600379,2,79.06,office,1733064646
32478683,3,168.71,factory,1733067304
42513459,0,533.65,household,1733096370
9965034,2,148.43,streetLight,1733140716
7122734,3,420.56,household,1733144975
30088880,0,422.57,factory,1733149479
6212804,3,240.71,household,1733198884
650216,3,72.1,household,1733206001
24399175,3,407.16,household,1733235243
31587711,2,176.39,streetLight,1733249686
32520383,3,329.02,office,1733308924
28037027,3,136.05,factory,1733443031
28983921,1,117.34,household,1733452592
30424996,1,492.03,streetLight,1733469830
42213272,1,444.6,office,1733536089
33087864,3,186.61,household,1733572094
32656714,2,131.99,streetLight,1733651750
32169788,0,597.1,factory,1733670409
32306291,0,0.07,factory,1733762001
33182158,2,493.2,office,1733762359
24397753,1,74.48,office,1733773533
29049408,1,41.41,streetLight,1733860659
1843407,3,562.71,household,1733898570
1577995,3,61.04,office,1733927043
41732155,2,417.13,streetLight,1733955544
33147844,3,32.92,factory,1734005589
37328692,2,237.29,office,1734031136
23768337,0,110.22,household,1734072175
16841064,0,190.49,streetLight,1734134456
9709367,1,145.12,factory,1734138752
38882083,3,341.33,household,1734220095
37850972,3,458.98,household,1734294445
35867249,3,237.6,factory,1734297654
27595601,0,220.67,streetLight,1734314895
12589984,3,177.27,household,1734388443
34988179,1,179.59,household,1734391375
32222519,2,40.02,office,1734417461
14882765,2,242.5,office,1734425698
32918460,3,66.38,factory,1734439930
11364706,1,480.91,office,1734455558
29945815,0,457.04,streetLight,1734564693
37921999,3,25.22,office,1734601301
32921790,1,568.25,streetLight,1734722793
26998172,2,324.77,office,1734723438
11627135,0,354.4,streetLight,1734765364
25715419,1,172.06,office,1734794761
10259846,2,583.23,factory,1734820935
4413398,0,140.8,household,1734842953
8920381,2,293.41,streetLight,1734881413
15228853,0,387.43,streetLight,1734892142
26486236,0,358.85,household,1734911957
24918140,3,190.32,household,1734920448
12839129,0,45.5,household,1734938108
15434891,2,303.69,factory,1734984171
28967009,2,205.33,factory,1735079950
37703992,2,426.77,streetLight,1735111300
7638729,1,363.66,streetLight,1735140789
30329597,0,451.5,household,1735158483
27694968,1,82.73,streetLight,1735254310
3958425,1,315.65,office,1735318411
17866448,1,479.57,streetLight,1735354806
9931816,2,298.62,office,1735365294
36704636,2,483.12,office,1735435278
39180692,0,131.15,streetLight,1735500344
27836576,1,113.09,household,1735589841
16814292,3,270.71,office,1735610075
5632535,1,122.76,office,1735622961
40569247,0,173.87,household,1735633055
22180185,1,309.22,office,1735648951
10626191,3,424.38,office,1735668176
38698179,1,577.05,household,1735689200
31182708,2,223.95,household,1735796459
28042703,1,574.28,streetLight,1735856363
14492990,3,301.52,household,1735857955
6996870,3,522.47,factory,1735880198
6942520,1,302.82,factory,1735882548
18314027,3,558.98,streetLight,1735946005
30068372,1,243.13,factory,1735962494
20834821,2,233.48,office,1735982761
36440879,2,488.71,factory,1736062978
30474713,0,344.44,factory,1736165459
16621549,3,395.64,household,1736227113
10511988,3,40.74,factory,1736238185
30817275,1,330.93,office,1736277607
8314562,0,420.78,household,1736289902
30266271,3,164.78,office,1736296046
15260077,2,444.44,factory,1736313668
28772298,0,375.82,factory,1736377770
25396387,1,368.88,office,1736482724
39449931,1,6.93,office,1736504411
25530802,1,111.32,streetLight,1736526721
38239608,1,149.48,streetLight,1736544355
36469562,0,142.13,office,1736563361
21117251,3,388.83,factory,1736568277
7851938,2,339.54,factory,1736648515
31250347,3,9.9,streetLight,1736715881
18467385,1,267.1,factory,1736747210
16289745,0,100.81,household,1736776327
5876064,3,258.64,office,1736831948
15341438,0,414.53,factory,1736852952
40661115,0,203.37,office,1737022406
10435113,2,574.91,office,1737022496
24311690,0,528.6,household,1737064013
39326168,2,535.07,streetLight,1737109628
3236228,0,166.21,household,1737115398
14241170,1,575.35,streetLight,1737115620
448683,1,462.75,streetLight,1737149387
34267081,1,499.1,household,1737156765
20652089,2,415.98,office,1737407019
10002093,2,585.6,streetLight,1737428707
35220665,0,252.93,streetLight,1737432680
14372249,0,401.64,streetLight,1737566218
33335365,1,349.12,household,1737633665
25101391,1,217.84,household,1737638987
6424665,0,398.73,household,1737703081
7708843,3,152.11,streetLight,1737713157
37703353,2,442.09,office,1738025354
37532762,0,280.48,streetLight,1738063539
39062513,3,174.12,factory,1738076765
17728317,2,505.32,factory,1738110444
24049636,1,581.96,office,1738164080
3848321,2,366.07,streetLight,1738185203
35371525,2,29.08,household,1738258800
8166232,0,20.22,streetLight,1738336251
35339459,1,140.28,factory,1738358622
2192724,2,110.76,household,1738413955
34260402,2,85.59,office,1738499895
35861471,3,533.88,factory,1738515869
39235883,2,132.27,factory,1738537393
36059082,0,216.74,streetLight,1738590508
18304138,2,225.67,household,1738659091
13377057,1,550.55,streetLight,1738715111
16170553,2,373.16,factory,1738715878
25733977,2,482.26,office,1738727502
1281755,0,271.58,streetLight,1738803562
28615136,0,83.12,office,1738829240
6845585,2,29.01,streetLight,1738879709
6712069,1,490.99,office,1738889857
37385692,0,329.62,streetLight,1738902114
10636321,0,244.79,streetLight,1738928108
19411688,1,364.14,office,1739019436
10173761,3,429.59,streetLight,1739048810
16982798,1,414.54,household,1739068037
36829600,3,388.88,streetLight,1739096187
5621171,2,504.46,household,1739100115
1714359,2,158.04,household,1739105929
23256778,1,314.23,streetLight,1739115044
25516490,3,486.47,household,1739123323
25903150,2,103.28,household,1739146542
16530679,0,19.5,office,1739216399
42227528,2,296.19,office,1739245565
20332962,1,380.02,factory,1739254815
12620031,0,480.89,streetLight,1739265676
2696304,1,489.48,household,1739309860
8006007,1,109.86,household,1739389201
40925507,1,535.18,household,1739390626
42150994,2,51.77,household,1739473290
18911462,2,166.68,office,1739481730
26237170,3,560.6,factory,1739529989
33519438,1,80.66,office,1739592778
39836044,3,577.37,streetLight,1739597231
4192306,0,46.47,factory,1739665392
8511765,3,336.85,office,1739697947
13857096,1,231.63,household,1739714940
14482946,1,351.63,office,1739805001
33355224,3,367.59,streetLight,1739838652
41700603,0,191.73,streetLight,1739877437
17076184,1,462.2,factory,1739877527
10982124,2,571.98,factory,1739974389
19361298,3,116.03,factory,1740077766
24871805,2,235.02,factory,1740099888
24224056,2,188.65,office,1740102205
16205138,1,305.2,household,1740184578
5680972,0,504.27,household,1740265009
18464135,1,597.89,factory,1740282145
13793867,0,484.32,office,1740291639
25036854,2,183.87,office,1740360471
8059264,2,560.8,household,1740440467
11597070,0,317.95,streetLight,1740455106
10890098,0,309.69,factory,1740462662
19002065,2,222.02,streetLight,1740470837
6113337,2,504.17,office,1740493400
38536590,3,352.15,streetLight,1740627388
35288984,2,459.71,office,1740724283
10340220,2,137.87,office,1740730589
38454570,2,552.54,streetLight,1740745111
35766664,3,471.58,office,1740747663
26418518,1,494.44,household,1740783311
41070560,3,155.18,household,1740842314
3184983,1,546.42,streetLight,1740863991
36996402,3,120.22,office,1740888679
20024577,0,539.03,streetLight,1740942839
11379967,1,323.52,household,1740975437
37783349,0,429.99,office,1741036573
23899582,3,368.6,household,1741102510
8802129,1,485.31,household,1741123372
31739878,1,378.58,household,1741177626
27025598,2,569.71,household,1741197387
6627805,2,353.36,household,1741252990
