22740,106,13,324,163.0
22760,101,9,324,191.0
22780,79,6,325,77.0
22800,36,0,325,279.0
22820,44,1,325,148.0
22840,62,17,325,230.0
22860,39,14,325,293.0
22880,58,5,325,335.0
22900,39,20,325,315.0
22920,43,3,325,315.0
22940,94,8,326,154.0
22960,47,4,326,111.0
22980,92,13,326,79.0
23000,88,6,326,93.0
23020,96,17,326,165.0
23040,76,8,326,84.0
23060,85,3,327,240.0
23080,46,6,327,121.0
23100,100,1,327,106.0
23120,37,20,327,254.0
23140,101,15,327,214.0
23160,92,10,327,102.0
23180,66,17,327,133.0
23200,80,11,327,172.0
23220,96,21,328,167.0
23240,44,8,328,171.0
23260,105,15,328,133.0
23280,109,7,328,49.0
23300,85,13,328,242.0
23320,71,9,328,140.0
23340,100,3,328,126.0
23360,63,0,328,193.0
23380,107,4,328,111.0
23400,89,1,329,281.0
23420,48,3,329,311.0
23440,94,21,329,158.0
23460,57,14,329,281.0
23480,110,9,329,134.0
23500,49,2,329,275.0
23520,105,15,329,145.0
23540,96,12,330,189.0
23560,110,17,330,149.0
23580,88,5,330,107.0
23600,92,12,330,124.0
23620,59,22,330,70.0
23640,45,8,330,321.0
23660,62,8,330,242.0
23680,86,6,331,248.0
23700,110,10,331,156.0
23720,76,13,331,109.0
23740,41,22,331,281.0
23760,106,0,331,177.0
23780,96,8,331,214.0
23800,77,1,332,157.0
23820,47,5,332,128.0
23840,68,16,332,138.0
23860,57,19,332,286.0
23880,70,4,332,218.0
23900,62,22,332,251.0
23920,88,5,333,128.0
23940,88,0,333,142.0
23960,102,6,333,86.0
23980,81,6,333,94.0
24000,56,16,334,235.0
24020,72,19,334,204.0
24040,60,17,334,144.0
24060,74,13,334,263.0
24080,97,20,334,237.0
24100,65,11,334,175.0
24120,59,22,334,94.0
24140,76,9,335,111.0
24160,59,15,335,116.0
24180,92,17,335,146.0
24200,77,7,335,161.0
24220,70,14,335,232.0
24240,46,1,335,144.0
24260,52,13,336,199.0
24280,54,12,336,201.0
24300,97,13,336,252.0
24320,64,20,336,139.0
24340,105,23,336,155.0
24360,85,10,336,265.0
24380,114,23,336,100.0
24400,50,6,337,329.0
24420,69,1,337,249.0
24440,83,20,337,142.0
24460,57,15,337,303.0
24480,46,10,337,158.0
24500,89,9,337,303.0
24520,59,11,338,134.0
24540,84,19,338,306.0
24560,94,23,338,159.0
24580,108,22,338,105.0
24600,114,13,338,120.0
24620,105,2,338,177.0
24640,91,16,338,151.0
24660,46,13,338,171.0
24680,90,14,338,19.0
24700,70,15,338,236.0
24720,45,13,338,341.0
24740,85,11,339,280.0
24760,80,21,339,174.0
24780,53,23,339,327.0
24800,100,21,339,144.0
24820,85,12,339,289.0
24840,47,23,340,131.0
24860,112,3,340,49.0
24880,98,9,340,102.0
24900,71,0,340,149.0
24920,63,3,340,198.0
24940,83,11,340,158.0
24960,110,11,340,163.0
24980,115,19,341,213.0
25000,75,10,347,185.0
25020,92,14,349,170.0
25040,66,20,349,153.0
25060,84,16,350,325.0
25080,71,18,350,151.0
25100,89,10,353,306.0
25120,101,14,353,225.0
25140,109,1,354,50.0
25160,107,22,354,118.0
25180,75,15,354,209.0
25200,113,5,355,182.0
25220,102,8,356,97.0
25240,118,8,356,47.0
25260,76,10,356,117.0
25280,88,6,357,148.0
25300,67,14,357,228.0
25320,61,14,358,207.0
25340,73,18,358,317.0
25360,63,20,358,216.0
25380,93,15,359,65.0
25400,113,21,360,191.0
25420,62,3,360,258.0
25440,116,15,361,180.0
25460,94,0,361,165.0
25480,66,7,361,160.0
25500,112,6,361,55.0
25520,105,13,361,195.0
25540,92,4,361,179.0
25560,62,20,361,283.0
25580,88,12,362,152.0
25600,95,24,362,119.0
25620,111,7,362,81.0
25640,103,5,362,29.0
25660,96,17,362,215.0
25680,80,18,362,185.0
25700,103,16,363,44.0
25720,73,7,363,329.0
25740,85,10,363,307.0
25760,92,13,363,195.0
25780,97,7,363,274.0
25800,85,10,364,311.0
25820,87,3,365,184.0
25840,90,22,365,28.0
25860,96,18,365,221.0
25880,84,23,366,342.0
25900,109,3,366,65.0
25920,63,14,366,234.0
25940,88,21,366,163.0
25960,82,0,366,102.0
25980,64,2,366,155.0
26000,96,18,367,224.0
26020,70,5,367,253.0
26040,88,15,367,175.0
26060,84,11,367,354.0
26080,107,23,367,135.0
26100,113,21,367,200.0
26120,116,19,368,192.0
26140,90,15,368,53.0
26160,124,15,368,163.0
26180,74,15,368,268.0
26200,95,2,368,142.0
26220,110,25,368,173.0
26240,100,13,369,159.0
26260,76,24,369,118.0
26280,94,1,369,176.0
26300,80,14,369,207.0
26320,112,17,369,56.0
26340,77,22,369,182.0
26360,110,20,369,184.0
26380,123,4,370,139.0
26400,117,11,370,24.0
26420,74,23,370,292.0
26440,125,17,370,118.0
26460,71,1,370,171.0
26480,76,5,370,137.0
26500,114,15,371,141.0
26520,99,21,371,226.0
26540,122,23,371,119.0
26560,77,20,371,185.0
26580,68,10,371,163.0
26600,101,1,372,227.0
26620,88,15,372,183.0
26640,77,25,372,195.0
26660,113,23,372,215.0
26680,87,5,372,199.0
26700,81,11,372,101.0
26720,108,3,373,124.0
26740,82,5,374,120.0
26760,116,21,374,205.0
26780,83,4,374,171.0
26800,95,7,375,156.0
26820,99,2,375,247.0
26840,126,24,376,45.0
26860,74,25,376,311.0
26880,89,18,376,309.0
26900,85,23,377,314.0
26920,114,12,377,142.0
26940,96,18,377,231.0
26960,104,20,377,60.0
26980,117,8,377,49.0
27000,98,24,377,123.0
27020,112,8,377,81.0
27040,85,22,378,324.0
27060,109,18,378,77.0
27080,90,12,378,55.0
27100,117,5,378,57.0
27120,79,14,378,83.0
27140,75,3,378,212.0
27160,92,13,378,201.0
27180,116,14,378,220.0
27200,88,9,378,185.0
27220,119,12,378,32.0
27240,80,17,378,208.0
27260,110,4,378,185.0
27280,102,21,379,111.0
27300,83,8,379,193.0
27320,124,7,379,168.0
27340,91,1,379,153.0
27360,94,8,379,179.0
27380,108,21,379,127.0
27400,92,22,379,214.0
27420,124,0,379,193.0
27440,91,10,379,173.0
27460,82,0,379,138.0
27480,95,18,380,181.0
27500,131,3,380,60.0
27520,92,23,380,233.0
27540,109,14,380,84.0
27560,80,7,380,215.0
27580,86,11,380,266.0
27600,85,23,380,325.0
27620,89,22,380,326.0
27640,90,25,380,56.0
27660,94,11,380,184.0
27680,105,18,381,217.0
27700,89,12,382,335.0
27720,119,15,382,49.0
27740,120,3,382,121.0
27760,100,10,382,173.0
27780,95,3,382,192.0
27800,82,21,383,160.0
27820,116,18,383,226.0
27840,90,5,383,65.0
27860,126,21,383,53.0
27880,114,7,383,150.0
27900,113,25,383,231.0
27920,123,17,383,154.0
27940,126,20,384,76.0
27960,122,14,384,131.0
27980,132,25,384,135.0
28000,132,13,384,142.0
28020,121,15,385,193.0
28040,86,10,385,283.0
28060,112,0,385,92.0
28080,105,25,385,218.0
28100,105,14,385,243.0
28120,97,12,385,275.0
28140,85,20,385,335.0
28160,94,17,386,202.0
28180,120,21,386,123.0
28200,130,26,386,174.0
28220,97,9,386,296.0
28240,117,4,386,59.0
28260,88,27,387,205.0
28280,131,4,387,68.0
28300,84,5,387,362.0
28320,95,10,387,199.0
28340,130,4,387,188.0
28360,111,6,387,93.0
28380,135,27,387,94.0
28400,118,14,388,68.0
28420,133,8,388,113.0
28440,122,7,388,148.0
28460,86,10,388,293.0
28480,132,1,388,148.0
28500,96,13,388,250.0
28520,100,26,389,175.0
28540,124,25,389,209.0
28560,119,10,389,68.0
28580,99,5,389,251.0
28600,123,22,390,155.0
28620,129,18,390,140.0
28640,136,3,390,123.0
28660,105,12,390,258.0
28680,107,13,390,150.0
28700,109,8,390,100.0
28720,95,10,391,202.0
28740,104,10,391,84.0
28760,118,21,391,77.0
28780,90,1,391,76.0
28800,129,4,391,160.0
28820,92,23,391,243.0
28840,114,17,392,172.0
28860,99,21,392,273.0
28880,137,6,392,108.0
28900,134,17,392,83.0
28920,105,0,392,270.0
28940,109,16,392,104.0
28960,110,21,393,197.0
28980,118,8,393,101.0
29000,122,12,393,152.0
29020,111,27,393,100.0
29040,135,7,394,103.0
29060,139,14,394,59.0
29080,103,11,394,53.0
29100,120,23,394,140.0
29120,138,4,394,166.0
29140,126,26,394,99.0
29160,123,22,394,176.0
29180,130,25,395,193.0
29200,117,14,395,81.0
29220,119,28,395,81.0
29240,117,18,395,84.0
29260,94,16,395,227.0
29280,104,11,396,99.0
29300,135,13,396,110.0
29320,121,16,396,198.0
29340,135,2,396,112.0
29360,139,12,396,65.0
29380,121,1,396,200.0
29400,107,15,397,174.0
29420,124,12,397,223.0
29440,126,28,397,109.0
29460,121,21,397,206.0
29480,123,3,397,196.0
29500,119,8,397,105.0
29520,120,5,398,146.0
29540,97,8,398,304.0
29560,111,9,398,114.0
29580,139,16,398,81.0
29600,129,23,399,166.0
29620,135,20,399,124.0
29640,130,26,399,204.0
29660,119,4,399,111.0
29680,124,28,399,228.0
29700,91,28,399,194.0
29720,91,6,400,216.0
29740,114,18,400,195.0
29760,136,24,400,127.0
29780,116,12,400,231.0
29800,114,23,400,220.0
29820,93,11,400,89.0
29840,111,19,401,127.0
29860,97,4,401,316.0
29880,116,6,401,239.0
29900,96,26,401,257.0
29920,116,19,401,246.0
29940,129,24,401,180.0
29960,126,13,402,134.0
29980,127,18,402,50.0
30000,108,25,402,148.0
30020,139,9,402,89.0
30040,132,27,403,166.0
30060,123,4,403,202.0
30080,137,22,403,118.0
30100,134,29,403,89.0
30120,110,0,403,208.0
30140,118,19,403,119.0
30160,120,11,403,170.0
30180,130,25,404,223.0
30200,123,1,404,221.0
30220,135,21,404,134.0
30240,122,0,404,158.0
30260,119,17,404,125.0
30280,144,21,404,47.0
30300,115,10,405,221.0
30320,139,13,405,97.0
30340,137,29,405,132.0
30360,144,25,405,68.0
30380,131,13,405,74.0
30400,103,14,405,68.0
30420,101,4,406,234.0
30440,134,19,406,114.0
30460,134,22,406,123.0
30480,96,17,406,264.0
30500,116,26,406,269.0
30520,126,13,406,140.0
30540,112,20,407,104.0
30560,142,28,407,68.0
30580,127,5,407,70.0
30600,118,10,407,124.0
30620,106,11,407,199.0
30640,142,2,407,69.0
30660,118,16,408,149.0
30680,106,5,408,203.0
30700,144,8,408,83.0
30720,121,16,408,226.0
30740,143,26,408,71.0
30760,147,21,408,169.0
30780,108,12,408,157.0
30800,100,7,409,192.0
30820,121,5,409,233.0
30840,119,25,409,139.0
30860,97,3,409,324.0
30880,118,3,409,158.0
30900,139,17,409,102.0
30920,129,23,410,184.0
30940,120,3,410,191.0
30960,134,7,410,144.0
30980,148,3,410,172.0
31000,124,14,411,230.0
31020,132,0,411,170.0
31040,131,14,411,82.0
31060,122,14,411,164.0
31080,123,20,411,230.0
31100,127,2,411,81.0
31120,119,2,411,146.0
31140,109,28,412,124.0
31160,132,3,412,188.0
31180,116,7,412,293.0
31200,118,6,412,161.0
31220,146,23,412,79.0
31240,107,3,413,196.0
31260,109,1,413,139.0
31280,149,21,413,167.0
31300,144,28,413,94.0
31320,140,6,413,101.0
31340,113,5,413,237.0
31360,137,8,413,134.0
31380,130,11,413,241.0
31400,130,1,414,250.0
31420,145,14,414,167.0
31440,125,19,414,140.0
31460,138,14,414,184.0
31480,140,26,414,103.0
31500,146,11,415,92.0
31520,139,19,415,107.0
31540,141,3,415,165.0
31560,144,5,415,111.0
31580,148,6,415,186.0
31600,143,30,416,91.0
31620,117,20,417,109.0
31640,139,29,417,132.0
31660,144,9,418,130.0
31680,120,20,418,196.0
31700,107,21,418,215.0
31720,136,15,419,135.0
31740,138,8,419,192.0
31760,104,22,420,110.0
31780,145,29,422,174.0
31800,150,13,423,34.0
31820,115,16,423,233.0
31840,113,20,424,242.0
31860,121,13,424,251.0
31880,147,24,424,173.0
31900,153,5,425,150.0
31920,124,16,425,231.0
31940,119,27,426,154.0
31960,133,8,426,117.0
31980,152,25,428,77.0
32000,148,25,429,198.0
32020,135,9,430,143.0
32040,112,12,430,107.0
32060,132,1,431,205.0
32080,151,3,431,20.0
32100,114,17,432,225.0
32120,133,14,433,118.0
32140,146,15,433,95.0
32160,135,9,434,155.0
32180,129,26,434,208.0
32200,153,22,435,163.0
32220,146,23,436,113.0
32240,134,28,436,155.0
32260,148,5,437,199.0
32280,133,11,437,140.0
32300,154,17,437,163.0
32320,153,6,438,165.0
32340,121,22,438,258.0
32360,120,2,438,217.0
32380,120,20,438,230.0
32400,120,14,439,239.0
32420,153,2,439,183.0
32440,143,8,439,111.0
32460,142,9,439,83.0
32480,124,4,439,241.0
32500,125,8,439,151.0
32520,126,30,439,150.0
32540,143,12,439,120.0
32560,128,8,440,164.0
32580,123,7,440,254.0
32600,140,22,441,118.0
32620,131,2,441,86.0
32640,145,7,441,183.0
32660,143,10,441,125.0
32680,130,13,441,260.0
32700,148,10,441,208.0
32720,126,5,441,157.0
32740,149,20,442,182.0
32760,131,30,442,88.0
32780,143,24,442,131.0
32800,156,14,442,186.0
32820,121,8,442,259.0
32840,123,9,442,263.0
32860,123,26,442,273.0
32880,123,13,442,291.0
32900,142,0,443,95.0
32920,131,9,443,94.0
32940,136,13,443,156.0
32960,138,9,443,200.0
32980,157,30,443,134.0
33000,154,25,443,177.0
33020,120,15,443,242.0
33040,150,24,443,36.0
33060,134,14,443,175.0
33080,119,6,443,167.0
33100,120,9,444,244.0
33120,137,25,444,144.0
33140,134,25,444,193.0
33160,159,32,444,56.0
33180,152,26,444,95.0
33200,131,23,444,114.0
33220,153,5,444,186.0
33240,134,14,444,194.0
33260,148,13,444,209.0
33280,160,30,444,210.0
33300,146,5,444,132.0
33320,146,8,445,151.0
33340,144,16,445,139.0
33360,141,29,445,170.0
33380,146,26,445,161.0
33400,121,31,445,270.0
33420,145,13,445,189.0
33440,147,25,445,189.0
33460,133,9,445,165.0
33480,137,17,445,149.0
33500,150,31,445,59.0
33520,141,5,446,195.0
33540,130,22,446,278.0
33560,155,20,446,192.0
33580,128,16,446,165.0
33600,156,4,446,190.0
33620,144,15,446,157.0
33640,145,7,447,212.0
33660,143,1,447,150.0
33680,146,32,447,167.0
33700,150,29,447,65.0
33720,137,14,447,159.0
33740,145,22,447,214.0
33760,135,0,447,160.0
33780,159,2,447,60.0
33800,160,17,447,225.0
33820,152,0,447,117.0
33840,150,21,447,66.0
33860,128,17,448,182.0
33880,154,31,448,178.0
33900,128,10,448,185.0
33920,135,7,448,182.0
33940,145,3,448,225.0
33960,123,21,448,309.0
33980,151,12,448,27.0
34000,142,31,449,101.0
34020,150,18,450,83.0
34040,141,0,450,217.0
34060,141,29,450,241.0
34080,144,29,450,166.0
34100,125,18,450,162.0
34120,136,9,450,178.0
34140,150,15,451,89.0
34160,163,12,451,188.0
34180,142,15,451,106.0
34200,133,5,451,184.0
34220,163,8,451,213.0
34240,153,10,451,210.0
34260,124,8,452,246.0
34280,132,29,452,216.0
34300,154,8,452,185.0
34320,134,27,453,204.0
34340,146,11,453,184.0
34360,152,20,453,119.0
34380,129,18,453,211.0
34400,123,14,454,328.0
34420,135,19,454,204.0
34440,135,17,455,208.0
34460,121,5,455,288.0
34480,165,10,456,164.0
34500,133,8,456,206.0
34520,156,27,457,211.0
34540,139,6,458,135.0
34560,164,1,458,138.0
34580,149,5,459,187.0
34600,161,17,461,72.0
34620,166,19,461,164.0
34640,166,4,461,183.0
34660,138,2,462,203.0
34680,131,15,462,117.0
34700,135,30,462,227.0
34720,164,2,462,152.0
34740,132,10,462,239.0
34760,156,1,463,220.0
34780,137,24,463,178.0
34800,164,32,463,163.0
34820,166,20,463,190.0
34840,168,19,463,102.0
34860,157,13,463,142.0
34880,132,17,464,255.0
34900,155,6,464,213.0
34920,161,12,464,86.0
34940,143,21,464,159.0
34960,149,15,464,207.0
34980,153,6,464,217.0
35000,163,29,465,214.0
35020,153,25,465,224.0
35040,125,32,465,181.0
35060,167,21,465,46.0
35080,157,13,465,144.0
35100,154,31,465,198.0
35120,152,14,466,128.0
35140,143,34,466,174.0
35160,132,2,466,269.0
35180,163,8,466,231.0
35200,162,15,467,103.0
35220,154,7,467,201.0
35240,152,22,467,152.0
35260,134,13,467,209.0
35280,152,5,467,170.0
35300,149,19,467,216.0
35320,149,2,467,233.0
35340,156,7,467,236.0
35360,130,33,467,296.0
35380,144,8,468,187.0
35400,170,26,468,159.0
35420,157,27,468,161.0
35440,153,29,468,225.0
35460,168,26,468,118.0
35480,144,0,468,210.0
35500,165,1,468,178.0
35520,160,33,468,246.0
35540,157,25,468,165.0
35560,132,21,469,293.0
35580,144,32,469,215.0
35600,172,15,469,165.0
35620,158,27,469,142.0
35640,157,17,469,167.0
35660,171,17,469,111.0
35680,145,20,469,236.0
35700,161,19,469,90.0
35720,155,1,469,225.0
35740,164,26,469,176.0
35760,159,22,470,70.0
35780,168,8,470,135.0
35800,139,20,470,137.0
35820,160,10,470,270.0
35840,157,27,470,184.0
35860,146,17,471,189.0
35880,170,12,471,171.0
35900,155,7,471,236.0
35920,127,5,471,92.0
35940,139,24,471,157.0
35960,169,6,471,185.0
35980,162,2,471,121.0
36000,152,1,472,173.0
36020,148,21,472,234.0
36040,156,9,472,252.0
36060,169,35,472,199.0
36080,141,29,472,243.0
36100,160,16,473,278.0
36120,163,23,473,241.0
36140,146,27,473,202.0
36160,133,31,473,228.0
36180,141,21,473,255.0
36200,160,35,473,297.0
36220,161,25,474,102.0
36240,171,19,474,134.0
36260,169,33,475,211.0
36280,132,25,475,314.0
36300,164,34,476,181.0
36320,140,17,476,128.0
36340,170,26,477,174.0
36360,147,15,479,207.0
36380,150,8,480,91.0
36400,170,13,480,186.0
36420,143,0,480,184.0
36440,168,27,481,146.0
36460,168,2,481,171.0
36480,170,23,481,192.0
36500,133,18,481,239.0
36520,168,6,481,191.0
36540,137,22,481,191.0
36560,158,13,481,156.0
36580,148,32,481,235.0
36600,138,23,481,225.0
36620,143,19,482,199.0
36640,139,34,482,162.0
36660,163,31,482,259.0
36680,164,12,482,193.0
36700,176,9,482,42.0
36720,160,11,482,298.0
36740,156,20,482,273.0
36760,175,25,483,64.0
36780,134,25,483,215.0
36800,138,32,483,247.0
36820,178,21,483,144.0
36840,141,23,483,265.0
36860,170,11,484,206.0
36880,143,7,484,210.0
36900,175,29,484,89.0
36920,167,35,484,53.0
36940,162,2,484,139.0
36960,172,10,484,169.0
36980,154,1,484,211.0
37000,173,9,485,104.0
37020,179,8,485,188.0
37040,156,36,485,298.0
37060,168,15,485,202.0
37080,137,28,485,196.0
37100,171,6,486,143.0
37120,148,32,486,247.0
37140,157,14,486,196.0
37160,160,19,486,312.0
37180,147,14,486,213.0
37200,179,15,486,197.0
37220,169,3,486,235.0
37240,146,20,486,214.0
37260,167,35,487,59.0
37280,169,30,487,244.0
37300,165,0,487,180.0
37320,157,1,487,214.0
37340,164,1,487,212.0
37360,140,8,487,129.0
37380,151,29,487,38.0
37400,147,34,487,228.0
37420,168,34,487,210.0
37440,136,15,487,186.0
37460,146,15,487,220.0
37480,176,7,487,46.0
37500,173,8,487,120.0
37520,158,15,488,170.0
37540,156,21,488,301.0
37560,180,9,488,168.0
37580,152,17,488,183.0
37600,165,28,488,188.0
37620,140,31,488,144.0
37640,167,0,488,67.0
37660,145,30,488,251.0
37680,164,34,488,235.0
37700,163,0,488,280.0
37720,177,14,488,138.0
37740,153,5,488,230.0
37760,157,6,489,227.0
37780,172,12,489,178.0
37800,159,1,489,94.0
37820,146,7,489,226.0
37840,158,25,489,185.0
37860,143,34,489,212.0
37880,147,27,489,246.0
37900,147,7,489,258.0
37920,138,29,489,269.0
37940,164,33,489,254.0
37960,178,34,489,159.0
37980,170,14,489,212.0
38000,160,35,490,328.0
38020,138,19,490,294.0
38040,141,21,490,283.0
38060,165,29,490,212.0
38080,163,2,490,292.0
38100,172,30,490,192.0
38120,178,19,490,173.0
38140,144,20,490,218.0
38160,150,37,490,111.0
38180,181,26,490,194.0
38200,150,6,491,121.0
38220,138,23,491,309.0
38240,142,15,491,119.0
38260,156,20,491,307.0
38280,150,13,491,145.0
38300,143,24,491,230.0
38320,166,11,492,204.0
38340,182,15,492,76.0
38360,167,12,492,72.0
38380,147,4,492,270.0
38400,170,4,492,217.0
38420,149,27,492,254.0
38440,166,31,492,221.0
38460,143,22,493,238.0
38480,164,27,493,273.0
38500,173,18,493,122.0
38520,144,1,493,220.0
38540,186,25,493,69.0
38560,181,0,493,198.0
38580,169,27,493,261.0
38600,179,16,493,218.0
38620,163,30,493,297.0
38640,173,2,493,128.0
38660,176,22,494,50.0
38680,166,10,494,244.0
38700,163,31,494,304.0
38720,163,26,494,325.0
38740,159,10,494,96.0
38760,145,5,494,263.0
38780,147,31,494,285.0
38800,162,4,494,154.0
38820,181,36,494,218.0
38840,182,14,494,82.0
38860,151,12,494,56.0
38880,168,31,494,233.0
38900,182,7,495,103.0
38920,142,31,495,131.0
38940,183,21,495,139.0
38960,154,2,495,219.0
38980,170,7,495,218.0
39000,176,21,496,53.0
39020,153,14,496,237.0
39040,180,23,496,192.0
39060,164,35,496,275.0
39080,184,27,496,84.0
39100,164,36,496,292.0
39120,178,5,496,197.0
39140,149,4,496,261.0
39160,141,25,496,299.0
39180,171,38,497,152.0
39200,177,26,497,144.0
39220,173,38,497,141.0
39240,152,3,497,196.0
39260,189,3,497,45.0
39280,190,12,497,64.0
39300,141,13,497,311.0
39320,159,27,497,115.0
39340,183,34,497,154.0
39360,190,0,497,74.0
39380,189,10,497,55.0
39400,150,14,498,154.0
39420,169,17,498,275.0
39440,190,0,498,94.0
39460,168,33,498,234.0
39480,187,8,498,23.0
39500,150,21,498,172.0
39520,180,23,498,202.0
39540,175,19,498,103.0
39560,168,15,498,258.0
39580,165,25,498,213.0
39600,145,30,498,284.0
39620,156,9,498,327.0
39640,173,9,499,160.0
39660,172,23,499,198.0
39680,169,26,499,298.0
39700,167,5,499,96.0
39720,179,7,499,228.0
39740,159,37,499,125.0
39760,178,0,499,200.0
39780,182,18,499,108.0
39800,172,33,500,216.0
39820,193,3,500,119.0
39840,187,27,500,45.0
39860,172,32,500,222.0
39880,174,14,500,13.0
39900,151,25,500,66.0
39920,160,34,500,335.0
39940,155,24,501,261.0
39960,168,34,501,263.0
39980,174,28,501,15.0
40000,168,32,501,281.0
40020,166,37,501,247.0
40040,180,26,501,222.0
40060,190,34,501,98.0
40080,176,7,501,58.0
40100,185,27,502,118.0
40120,175,1,502,111.0
40140,155,29,502,286.0
40160,191,39,502,126.0
40180,161,27,502,119.0
40200,144,11,502,234.0
40220,187,6,502,56.0
40240,174,3,502,23.0
40260,172,38,502,236.0
40280,177,15,502,162.0
40300,177,23,502,180.0
40320,190,27,503,103.0
40340,159,19,503,147.0
40360,154,32,503,221.0
40380,172,21,503,249.0
40400,193,24,503,131.0
40420,185,27,503,143.0
40440,156,30,503,335.0
40460,165,35,503,216.0
40480,165,31,503,232.0
40500,177,23,503,186.0
40520,160,2,504,352.0
40540,184,1,504,98.0
40560,175,1,504,119.0
40580,157,29,504,251.0
40600,157,10,504,267.0
40620,197,5,504,42.0
40640,175,2,504,131.0
40660,146,14,505,233.0
40680,147,24,505,306.0
40700,153,4,505,248.0
40720,160,27,505,374.0
40740,188,7,505,133.0
40760,194,28,505,210.0
40780,192,16,505,16.0
40800,170,19,505,241.0
40820,186,25,506,73.0
40840,175,29,506,147.0
40860,182,29,506,111.0
40880,163,7,506,344.0
40900,188,21,506,151.0
40920,163,32,506,366.0
40940,193,1,506,145.0
40960,195,14,506,30.0
40980,149,36,506,281.0
41000,161,35,507,140.0
41020,148,15,507,254.0
41040,149,18,507,303.0
41060,159,23,507,157.0
41080,151,17,507,71.0
41100,175,2,507,171.0
41120,170,33,507,246.0
41140,147,20,507,309.0
41160,177,28,507,201.0
41180,179,7,507,248.0
41200,190,7,508,116.0
41220,149,28,508,305.0
41240,193,2,508,148.0
41260,167,23,508,102.0
41280,168,32,508,303.0
41300,174,19,508,43.0
41320,199,33,508,195.0
41340,161,34,508,152.0
41360,193,8,508,172.0
41380,197,25,508,54.0
41400,175,1,508,185.0
41420,195,21,508,41.0
41440,163,32,508,389.0
41460,176,33,509,73.0
41480,174,16,509,58.0
41500,179,28,509,257.0
41520,195,36,509,50.0
41540,189,28,509,78.0
41560,159,27,509,174.0
41580,173,40,509,173.0
41600,172,37,510,260.0
41620,149,13,510,312.0
41640,173,6,510,194.0
41660,196,32,510,114.0
41680,176,25,510,84.0
41700,184,18,510,120.0
41720,202,3,510,64.0
41740,161,15,510,176.0
41760,168,16,510,318.0
41780,180,21,510,239.0
41800,194,24,510,231.0
41820,164,34,510,301.0
41840,170,35,511,253.0
41860,166,34,511,267.0
41880,191,39,511,136.0
41900,184,4,511,136.0
41920,166,16,511,272.0
41940,171,26,511,155.0
41960,176,10,511,92.0
41980,173,20,511,197.0
42000,164,24,511,303.0
42020,155,13,511,293.0
42040,151,29,511,73.0
42060,201,17,512,68.0
42080,167,29,512,126.0
42100,191,8,512,156.0
42120,188,28,512,157.0
42140,158,35,512,195.0
42160,181,30,512,222.0
42180,171,19,512,156.0
42200,197,11,512,61.0
42220,182,12,512,114.0
42240,201,23,512,88.0
42260,155,15,512,297.0
42280,172,24,512,271.0
42300,179,32,512,282.0
42320,172,21,512,285.0
42340,156,1,512,336.0
42360,168,25,513,341.0
42380,194,16,513,251.0
42400,180,38,513,246.0
42420,163,3,513,397.0
42440,189,2,513,86.0
42460,153,16,513,267.0
42480,192,33,513,37.0
42500,191,38,513,174.0
42520,205,27,513,169.0
42540,182,3,513,120.0
42560,206,3,513,190.0
42580,160,9,513,393.0
42600,169,17,514,311.0
42620,194,11,514,253.0
42640,157,32,514,287.0
42660,168,8,514,342.0
42680,159,5,514,179.0
42700,181,32,514,231.0
42720,162,3,514,173.0
42740,187,41,514,74.0
42760,168,36,514,355.0
42780,163,16,514,408.0
42800,167,2,514,140.0
42820,174,36,515,71.0
42840,164,40,515,305.0
42860,184,31,515,139.0
42880,182,14,515,124.0
42900,152,33,515,212.0
42920,196,36,515,125.0
42940,165,26,515,233.0
42960,179,38,515,285.0
42980,156,31,515,339.0
43000,174,28,515,74.0
43020,176,34,515,99.0
43040,202,42,516,70.0
43060,172,12,516,297.0
43080,177,30,516,225.0
43100,187,36,516,88.0
43120,154,14,516,240.0
43140,200,25,516,211.0
43160,170,18,516,277.0
43180,155,31,516,304.0
43200,157,15,516,299.0
43220,174,21,516,96.0
43240,202,42,517,77.0
43260,187,12,517,95.0
43280,192,28,517,57.0
43300,160,32,517,399.0
43320,168,24,517,369.0
43340,197,25,517,67.0
43360,196,11,517,142.0
43380,168,3,517,392.0
43400,205,7,518,171.0
43420,158,16,518,203.0
43440,163,34,518,422.0
43460,195,23,518,58.0
43480,175,10,518,195.0
43500,210,7,518,123.0
43520,173,2,518,200.0
43540,180,35,518,255.0
43560,167,4,518,163.0
43580,172,6,518,308.0
43600,165,18,519,251.0
43620,166,39,519,295.0
43640,199,23,519,215.0
43660,169,16,519,335.0
43680,161,6,519,177.0
43700,172,23,519,316.0
43720,159,22,519,191.0
43740,174,11,520,104.0
43760,208,17,520,36.0
43780,179,2,520,302.0
43800,168,13,520,404.0
43820,188,41,520,179.0
43840,192,40,520,60.0
43860,160,5,520,423.0
43880,199,2,520,224.0
43900,201,1,521,101.0
43920,165,40,521,269.0
43940,195,39,521,72.0
43960,177,41,521,237.0
43980,210,8,521,125.0
44000,166,14,521,302.0
44020,153,37,521,292.0
44040,156,9,522,360.0
44060,187,15,522,109.0
44080,210,38,522,149.0
44100,162,9,522,189.0
44120,199,39,522,230.0
44140,165,23,522,282.0
44160,210,41,522,171.0
44180,197,1,522,78.0
44200,170,17,522,291.0
44220,203,34,522,67.0
44240,155,21,522,323.0
